"binary","filename","configuration","rate","time"
"new","streams/destroy.js","kind='readable' n=1000000",1176216.66104737,0.850183502
"new","streams/destroy.js","kind='transform' n=1000000",551151.8762537317,1.814381921
"new","streams/destroy.js","kind='writable' n=1000000",1067553.4283561858,0.936721267
"old","streams/pipe.js","n=5000000",6244798.668159299,0.800666325
"new","streams/pipe.js","n=5000000",11291362.55884533,0.442816354
"old","streams/pipe.js","n=5000000",6329618.811303031,0.789936985
"new","streams/pipe.js","n=5000000",11182652.228142003,0.447121121
"old","streams/pipe.js","n=5000000",6284163.927890822,0.795650791
"new","streams/pipe.js","n=5000000",12405906.872077685,0.403033817
"old","streams/pipe.js","n=5000000",6159485.338929986,0.811756133
"new","streams/pipe.js","n=5000000",10774729.630948465,0.464048767
"old","streams/pipe.js","n=5000000",6440685.594493379,0.776314870
"new","streams/pipe.js","n=5000000",11767790.400194803,0.424888601
"old","streams/pipe.js","n=5000000",6333164.415594251,0.789494741
"new","streams/pipe.js","n=5000000",12060158.337095197,0.414588255
"old","streams/pipe.js","n=5000000",6405392.262129087,0.780592319
"new","streams/pipe.js","n=5000000",12142862.418063516,0.411764527
"old","streams/pipe.js","n=5000000",5977382.021583738,0.836486606
"new","streams/pipe.js","n=5000000",11419352.317906072,0.437853204
"old","streams/pipe.js","n=5000000",6428921.200458261,0.777735462
"new","streams/pipe.js","n=5000000",11796677.264832979,0.423848164
"old","streams/pipe.js","n=5000000",6191217.753901361,0.807595565
"new","streams/pipe.js","n=5000000",11557891.661274968,0.432604851
"old","streams/pipe.js","n=5000000",6314480.02068654,0.791830837
"new","streams/pipe.js","n=5000000",12274591.669382911,0.407345526
"old","streams/pipe.js","n=5000000",6320325.05603676,0.791098552
"new","streams/pipe.js","n=5000000",12070289.486484308,0.414240272
"old","streams/pipe.js","n=5000000",6462340.6304890355,0.773713471
"new","streams/pipe.js","n=5000000",12057763.991702126,0.414670581
"old","streams/pipe.js","n=5000000",6472090.966491531,0.772547856
"new","streams/pipe.js","n=5000000",11344911.587061917,0.440726220
"old","streams/pipe.js","n=5000000",6369032.29348784,0.785048618
"new","streams/pipe.js","n=5000000",12075690.923396036,0.414054983
"old","streams/pipe.js","n=5000000",6389395.198763095,0.782546680
"new","streams/pipe.js","n=5000000",11777549.757609664,0.424536521
"old","streams/pipe.js","n=5000000",6353171.970914274,0.787008446
"new","streams/pipe.js","n=5000000",11946231.797834225,0.418542021
"old","streams/pipe.js","n=5000000",6581507.081062554,0.759704417
"new","streams/pipe.js","n=5000000",12297237.461266316,0.406595385
"old","streams/pipe.js","n=5000000",6393441.282633982,0.782051446
"new","streams/pipe.js","n=5000000",11425841.266239699,0.437604539
"old","streams/pipe.js","n=5000000",6279099.749997141,0.796292494
"new","streams/pipe.js","n=5000000",11361959.002793308,0.440064957
"old","streams/pipe.js","n=5000000",6267750.889459349,0.797734321
"new","streams/pipe.js","n=5000000",11731708.918995103,0.426195368
"old","streams/pipe.js","n=5000000",6414051.176734272,0.779538526
"new","streams/pipe.js","n=5000000",11769998.255144838,0.424808899
"old","streams/pipe.js","n=5000000",6246124.3188984,0.800496395
"new","streams/pipe.js","n=5000000",12141007.939000236,0.411827422
"old","streams/pipe.js","n=5000000",6422608.189175345,0.778499926
"new","streams/pipe.js","n=5000000",12342862.157867834,0.405092428
"old","streams/pipe.js","n=5000000",6433867.615597286,0.777137532
"new","streams/pipe.js","n=5000000",11513911.88552915,0.434257275
"old","streams/pipe.js","n=5000000",6266482.588155768,0.797895778
"new","streams/pipe.js","n=5000000",12120611.526546419,0.412520440
"old","streams/pipe.js","n=5000000",6080913.6291546365,0.822244864
"new","streams/pipe.js","n=5000000",12391277.41403775,0.403509649
"old","streams/pipe.js","n=5000000",6201296.351732211,0.806283028
"new","streams/pipe.js","n=5000000",11604918.873911405,0.430851784
"old","streams/pipe.js","n=5000000",6300444.223152681,0.793594836
"new","streams/pipe.js","n=5000000",12117748.677693693,0.412617899
"old","streams/pipe.js","n=5000000",6402762.297125739,0.780912951
"new","streams/pipe.js","n=5000000",12438025.454802185,0.401993067
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2625463.758636496,0.038088509
"old","streams/readable-async-iterator.js","sync='no' n=100000",1136895.3157934793,0.087958846
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2742364.708179487,0.036464880
"new","streams/readable-async-iterator.js","sync='no' n=100000",1245215.95811492,0.080307355
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2618019.261081866,0.038196816
"old","streams/readable-async-iterator.js","sync='no' n=100000",1197869.038894568,0.083481580
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2760869.065260015,0.036220479
"new","streams/readable-async-iterator.js","sync='no' n=100000",1268388.638692888,0.078840189
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2606842.277987039,0.038360587
"old","streams/readable-async-iterator.js","sync='no' n=100000",1158291.905382424,0.086334023
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2769589.716579852,0.036106431
"new","streams/readable-async-iterator.js","sync='no' n=100000",1275488.6476727275,0.078401325
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2666202.2497841176,0.037506532
"old","streams/readable-async-iterator.js","sync='no' n=100000",1178039.7510429746,0.084886779
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2701951.2681473177,0.037010290
"new","streams/readable-async-iterator.js","sync='no' n=100000",1232926.1155093214,0.081107861
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2581274.1928310427,0.038740557
"old","streams/readable-async-iterator.js","sync='no' n=100000",1190544.4767058187,0.083995182
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2726324.833697593,0.036679415
"new","streams/readable-async-iterator.js","sync='no' n=100000",1275419.4280560133,0.078405580
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2632793.7045268808,0.037982467
"old","streams/readable-async-iterator.js","sync='no' n=100000",1161803.3269585958,0.086073088
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2718969.4148840355,0.036778641
"new","streams/readable-async-iterator.js","sync='no' n=100000",1242397.8452348732,0.080489515
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2678318.2079330017,0.037336863
"old","streams/readable-async-iterator.js","sync='no' n=100000",1142501.1003428097,0.087527268
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2708553.6911045653,0.036920073
"new","streams/readable-async-iterator.js","sync='no' n=100000",1238533.3486250916,0.080740660
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2682440.6336321775,0.037279483
"old","streams/readable-async-iterator.js","sync='no' n=100000",1185356.3963069844,0.084362813
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2733509.353112278,0.036583010
"new","streams/readable-async-iterator.js","sync='no' n=100000",1236959.0958778993,0.080843417
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2646556.2269339394,0.037784952
"old","streams/readable-async-iterator.js","sync='no' n=100000",1187889.3775166252,0.084182923
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2700433.681547955,0.037031089
"new","streams/readable-async-iterator.js","sync='no' n=100000",1238645.8905123244,0.080733324
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2604858.650080455,0.038389799
"old","streams/readable-async-iterator.js","sync='no' n=100000",1213436.0472971161,0.082410606
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2748154.202230072,0.036388060
"new","streams/readable-async-iterator.js","sync='no' n=100000",1278709.04808001,0.078203873
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2600668.090827189,0.038451658
"old","streams/readable-async-iterator.js","sync='no' n=100000",1189145.9749816766,0.084093965
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2720036.5398828625,0.036764212
"new","streams/readable-async-iterator.js","sync='no' n=100000",1219470.5844061566,0.082002798
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2589162.0008888594,0.038622535
"old","streams/readable-async-iterator.js","sync='no' n=100000",1203164.34629404,0.083114165
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2768243.1026800885,0.036123995
"new","streams/readable-async-iterator.js","sync='no' n=100000",1274303.5491469188,0.078474238
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2638734.70981874,0.037896951
"old","streams/readable-async-iterator.js","sync='no' n=100000",1185659.8004119573,0.084341225
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2736199.4037055364,0.036547044
"new","streams/readable-async-iterator.js","sync='no' n=100000",1244752.9927098302,0.080337224
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2654554.395084657,0.037671106
"old","streams/readable-async-iterator.js","sync='no' n=100000",1175734.9378008,0.085053184
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2670253.1370601146,0.037449633
"new","streams/readable-async-iterator.js","sync='no' n=100000",1266660.7690941256,0.078947736
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2630365.103093478,0.038017536
"old","streams/readable-async-iterator.js","sync='no' n=100000",1150494.2154991634,0.086919168
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2732639.581726883,0.036594654
"new","streams/readable-async-iterator.js","sync='no' n=100000",1219848.0401140687,0.081977424
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2576673.6925687133,0.038809726
"old","streams/readable-async-iterator.js","sync='no' n=100000",1153375.9446538251,0.086701999
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2789690.375612839,0.035846272
"new","streams/readable-async-iterator.js","sync='no' n=100000",1241990.3884599418,0.080515921
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2646041.093864921,0.037792308
"old","streams/readable-async-iterator.js","sync='no' n=100000",1208798.8321939537,0.082726751
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2789678.390810844,0.035846426
"new","streams/readable-async-iterator.js","sync='no' n=100000",1266790.693076263,0.078939639
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2638740.4890557183,0.037896868
"old","streams/readable-async-iterator.js","sync='no' n=100000",1179139.7305460544,0.084807591
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2722497.6149559645,0.036730978
"new","streams/readable-async-iterator.js","sync='no' n=100000",1261011.5150905815,0.079301417
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2642055.60169025,0.037849317
"old","streams/readable-async-iterator.js","sync='no' n=100000",1161931.9353983041,0.086063561
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2790026.8481493574,0.035841949
"new","streams/readable-async-iterator.js","sync='no' n=100000",1230294.374995694,0.081281360
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2697198.3041419606,0.037075509
"old","streams/readable-async-iterator.js","sync='no' n=100000",1186677.114330205,0.084268921
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2689483.600053456,0.037181859
"new","streams/readable-async-iterator.js","sync='no' n=100000",1230093.7616828154,0.081294616
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2663838.8064254667,0.037539809
"old","streams/readable-async-iterator.js","sync='no' n=100000",1206441.4757592669,0.082888397
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2767863.138246405,0.036128954
"new","streams/readable-async-iterator.js","sync='no' n=100000",1248362.0241880629,0.080104968
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2668741.0969129046,0.037470851
"old","streams/readable-async-iterator.js","sync='no' n=100000",1178738.7589578251,0.084836440
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2769128.5585655738,0.036112444
"new","streams/readable-async-iterator.js","sync='no' n=100000",1253219.5209493188,0.079794480
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2691008.018235131,0.037160796
"old","streams/readable-async-iterator.js","sync='no' n=100000",1164620.7909105166,0.085864859
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2703846.5028503407,0.036984348
"new","streams/readable-async-iterator.js","sync='no' n=100000",1249852.9547998677,0.080009412
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2683203.3562795515,0.037268886
"old","streams/readable-async-iterator.js","sync='no' n=100000",1202363.2835093627,0.083169539
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2748647.2326495973,0.036381533
"new","streams/readable-async-iterator.js","sync='no' n=100000",1255450.3808973683,0.079652690
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2625848.585640489,0.038082927
"old","streams/readable-async-iterator.js","sync='no' n=100000",1183912.929549805,0.084465671
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2704832.502435837,0.036970866
"new","streams/readable-async-iterator.js","sync='no' n=100000",1287895.3051360762,0.077646063
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2616930.9518319573,0.038212701
"old","streams/readable-async-iterator.js","sync='no' n=100000",1176966.7974370937,0.084964164
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2693453.383782793,0.037127058
"new","streams/readable-async-iterator.js","sync='no' n=100000",1254700.3584829487,0.079700304
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2669173.768203665,0.037464777
"old","streams/readable-async-iterator.js","sync='no' n=100000",1186187.7405195814,0.084303687
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2704697.746240281,0.036972708
"new","streams/readable-async-iterator.js","sync='no' n=100000",1298874.065820547,0.076989758
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2685236.328991933,0.037240670
"old","streams/readable-async-iterator.js","sync='no' n=100000",1188173.52433096,0.084162791
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2749385.6360327,0.036371762
"new","streams/readable-async-iterator.js","sync='no' n=100000",1264822.0703963537,0.079062504
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2615303.7059350424,0.038236477
"old","streams/readable-async-iterator.js","sync='no' n=100000",1164489.3084393777,0.085874554
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2690604.2914277455,0.037166372
"new","streams/readable-async-iterator.js","sync='no' n=100000",1238933.8582646532,0.080714559
"old","streams/readable-async-iterator.js","sync='yes' n=100000",2663498.3111289907,0.037544608
"old","streams/readable-async-iterator.js","sync='no' n=100000",1210393.8260812708,0.082617738
"new","streams/readable-async-iterator.js","sync='yes' n=100000",2738577.025518663,0.036515314
"new","streams/readable-async-iterator.js","sync='no' n=100000",1241455.0185527382,0.080550643
"old","streams/readable-from.js","n=10000000",12321150.081973782,0.811612547
"new","streams/readable-from.js","n=10000000",10602947.45377411,0.943133977
"old","streams/readable-from.js","n=10000000",11767472.996706074,0.849800123
"new","streams/readable-from.js","n=10000000",12141854.790247716,0.823597397
"old","streams/readable-from.js","n=10000000",11902416.462750202,0.840165527
"new","streams/readable-from.js","n=10000000",12522579.118036807,0.798557542
"old","streams/readable-from.js","n=10000000",12251001.278009752,0.816259812
"new","streams/readable-from.js","n=10000000",12063320.53839251,0.828959155
"old","streams/readable-from.js","n=10000000",11864836.475774428,0.842826618
"new","streams/readable-from.js","n=10000000",12041426.432432586,0.830466395
"old","streams/readable-from.js","n=10000000",12273200.505581731,0.814783397
"new","streams/readable-from.js","n=10000000",12285658.036706513,0.813957215
"old","streams/readable-from.js","n=10000000",11890265.095386526,0.841024142
"new","streams/readable-from.js","n=10000000",12060297.051894275,0.829166973
"old","streams/readable-from.js","n=10000000",12022343.775972396,0.831784566
"new","streams/readable-from.js","n=10000000",10996155.553784907,0.909408743
"old","streams/readable-from.js","n=10000000",11903443.881767329,0.840093010
"new","streams/readable-from.js","n=10000000",11082685.586471887,0.902308373
"old","streams/readable-from.js","n=10000000",10785709.282069668,0.927152748
"new","streams/readable-from.js","n=10000000",12500479.518394325,0.799969312
"old","streams/readable-from.js","n=10000000",12089802.448094321,0.827143375
"new","streams/readable-from.js","n=10000000",12194922.118087195,0.820013437
"old","streams/readable-from.js","n=10000000",11640690.417497145,0.859055575
"new","streams/readable-from.js","n=10000000",10564147.29086024,0.946597934
"old","streams/readable-from.js","n=10000000",11768139.590122547,0.849751987
"new","streams/readable-from.js","n=10000000",10987361.991234515,0.910136574
"old","streams/readable-from.js","n=10000000",12196458.638465097,0.819910131
"new","streams/readable-from.js","n=10000000",12158448.334543772,0.822473372
"old","streams/readable-from.js","n=10000000",12137952.653097244,0.823862169
"new","streams/readable-from.js","n=10000000",12320855.302932777,0.811631965
"old","streams/readable-from.js","n=10000000",11084984.222065773,0.902121266
"new","streams/readable-from.js","n=10000000",11990104.097076602,0.834021116
"old","streams/readable-from.js","n=10000000",12256479.14134284,0.815894996
"new","streams/readable-from.js","n=10000000",11120676.400284823,0.899225878
"old","streams/readable-from.js","n=10000000",11888721.712194014,0.841133323
"new","streams/readable-from.js","n=10000000",11911055.06816769,0.839556189
"old","streams/readable-from.js","n=10000000",11950715.86443202,0.836769957
"new","streams/readable-from.js","n=10000000",12262479.331468461,0.815495768
"old","streams/readable-from.js","n=10000000",11846003.260671627,0.844166575
"new","streams/readable-from.js","n=10000000",12313600.274595257,0.812110169
"old","streams/readable-from.js","n=10000000",12210436.966238301,0.818971510
"new","streams/readable-from.js","n=10000000",11060131.536219897,0.904148379
"old","streams/readable-from.js","n=10000000",11604923.735649971,0.861703207
"new","streams/readable-from.js","n=10000000",12404380.522631781,0.806166820
"old","streams/readable-from.js","n=10000000",12368506.144048005,0.808505076
"new","streams/readable-from.js","n=10000000",11784919.52883953,0.848542069
"old","streams/readable-from.js","n=10000000",11752883.822439015,0.850855003
"new","streams/readable-from.js","n=10000000",12401302.728576668,0.806366897
"old","streams/readable-from.js","n=10000000",11934610.436502947,0.837899155
"new","streams/readable-from.js","n=10000000",12339806.833428899,0.810385457
"old","streams/readable-from.js","n=10000000",12233141.51074233,0.817451510
"new","streams/readable-from.js","n=10000000",10774019.096373517,0.928158741
"old","streams/readable-from.js","n=10000000",11940379.146011284,0.837494344
"new","streams/readable-from.js","n=10000000",12249573.036231993,0.816354984
"old","streams/readable-from.js","n=10000000",12060161.15877579,0.829176316
"new","streams/readable-from.js","n=10000000",10707732.150076391,0.933904571
"old","streams/readable-from.js","n=10000000",11900132.86641147,0.840326752
"new","streams/readable-from.js","n=10000000",12205028.07294984,0.819334453
"old","streams/readable-from.js","n=10000000",12110857.807541158,0.825705343
"new","streams/readable-from.js","n=10000000",11956170.377173474,0.836388215
