"binary","filename","configuration","rate","time"
"old","streams/creation.js","kind='transform' n=50000000",4669603.030477182,10.707548302
"old","streams/creation.js","kind='writable' n=50000000",11634186.377326364,4.297679131
"new","streams/creation.js","kind='duplex' n=50000000",3793976.8664409476,13.178783572
"new","streams/creation.js","kind='readable' n=50000000",8546366.263478711,5.850439644
"new","streams/creation.js","kind='transform' n=50000000",4555212.589348172,10.976436120
"new","streams/creation.js","kind='writable' n=50000000",8228010.233061793,6.076803332
"old","streams/creation.js","kind='duplex' n=50000000",8866958.054734863,5.638912431
"old","streams/creation.js","kind='readable' n=50000000",11910435.199524676,4.197999415
"old","streams/creation.js","kind='transform' n=50000000",3824983.0009971596,13.071953519
"old","streams/creation.js","kind='writable' n=50000000",11365616.318576425,4.399233495
"new","streams/creation.js","kind='duplex' n=50000000",3913079.3028761824,12.777660796
"new","streams/creation.js","kind='readable' n=50000000",8577266.308381135,5.829363133
"new","streams/creation.js","kind='transform' n=50000000",4612473.084141635,10.840171658
"new","streams/creation.js","kind='writable' n=50000000",8133406.104978218,6.147485980
"old","streams/creation.js","kind='duplex' n=50000000",8813232.365453314,5.673287385
"old","streams/creation.js","kind='readable' n=50000000",12442654.037885126,4.018435283
"old","streams/creation.js","kind='transform' n=50000000",4739581.923717488,10.549453687
"old","streams/creation.js","kind='writable' n=50000000",11601264.922760148,4.309874857
"new","streams/creation.js","kind='duplex' n=50000000",4061500.738159645,12.310720402
"new","streams/creation.js","kind='readable' n=50000000",8466220.057461528,5.905823338
"new","streams/creation.js","kind='transform' n=50000000",4410137.578488723,11.337514785
"new","streams/creation.js","kind='writable' n=50000000",8041768.125312549,6.217538136
"old","streams/creation.js","kind='duplex' n=50000000",7939928.340428527,6.297286053
"old","streams/creation.js","kind='readable' n=50000000",12327286.560783366,4.056042646
"old","streams/creation.js","kind='transform' n=50000000",4687992.811326812,10.665545365
"old","streams/creation.js","kind='writable' n=50000000",11605815.30461283,4.308185051
"new","streams/creation.js","kind='duplex' n=50000000",3935999.7581746937,12.703252813
"new","streams/creation.js","kind='readable' n=50000000",8479165.242841706,5.896806887
"new","streams/creation.js","kind='transform' n=50000000",3565916.9409455513,14.021638986
"new","streams/creation.js","kind='writable' n=50000000",8148904.3317014715,6.135794208
"old","streams/creation.js","kind='duplex' n=50000000",8822189.45092519,5.667527350
"old","streams/creation.js","kind='readable' n=50000000",12267874.636846375,4.075685600
"old","streams/creation.js","kind='transform' n=50000000",3785406.84952756,13.208619836
"old","streams/creation.js","kind='writable' n=50000000",11026822.163357766,4.534397967
"new","streams/creation.js","kind='duplex' n=50000000",3937638.1252429187,12.697967261
"new","streams/creation.js","kind='readable' n=50000000",8624667.948321877,5.797324639
"new","streams/creation.js","kind='transform' n=50000000",4492547.8127235975,11.129542096
"new","streams/creation.js","kind='writable' n=50000000",8139321.121676745,6.143018472
"old","streams/creation.js","kind='duplex' n=50000000",8874137.332308983,5.634350487
"old","streams/creation.js","kind='readable' n=50000000",12344563.371668953,4.050366019
"old","streams/creation.js","kind='transform' n=50000000",4759413.882307758,10.505495264
"old","streams/creation.js","kind='writable' n=50000000",11326386.19363214,4.414470701
"new","streams/creation.js","kind='duplex' n=50000000",4059252.198354234,12.317539674
"new","streams/creation.js","kind='readable' n=50000000",8487580.749642259,5.890960154
"new","streams/creation.js","kind='transform' n=50000000",3556316.668522878,14.059490383
"new","streams/creation.js","kind='writable' n=50000000",8010241.516719879,6.242009045
"old","streams/creation.js","kind='duplex' n=50000000",8798059.719266351,5.683071222
"old","streams/creation.js","kind='readable' n=50000000",12366124.900667123,4.043303816
"old","streams/creation.js","kind='transform' n=50000000",3820571.0324356738,13.087048919
"old","streams/creation.js","kind='writable' n=50000000",11522672.201561058,4.339271232
"new","streams/creation.js","kind='duplex' n=50000000",4032080.9036607533,12.400544829
"new","streams/creation.js","kind='readable' n=50000000",8664535.41473071,5.770649851
"new","streams/creation.js","kind='transform' n=50000000",3598916.9839294157,13.893068449
"new","streams/creation.js","kind='writable' n=50000000",8210809.518053027,6.089533546
"old","streams/creation.js","kind='duplex' n=50000000",8841368.757484637,5.655232959
"old","streams/creation.js","kind='readable' n=50000000",12196809.501782179,4.099432724
"old","streams/creation.js","kind='transform' n=50000000",4692247.294393528,10.655874864
"old","streams/creation.js","kind='writable' n=50000000",11269335.046910556,4.436819013
"new","streams/creation.js","kind='duplex' n=50000000",3493289.410325722,14.313157064
"new","streams/creation.js","kind='readable' n=50000000",8496263.954079337,5.884939577
"new","streams/creation.js","kind='transform' n=50000000",4543956.135849318,11.003627347
"new","streams/creation.js","kind='writable' n=50000000",8128523.031226857,6.151178979
"old","streams/creation.js","kind='duplex' n=50000000",8887441.23452106,5.625916243
"old","streams/creation.js","kind='readable' n=50000000",12036252.880734196,4.154116775
"old","streams/creation.js","kind='transform' n=50000000",4716532.910163988,10.601007340
"old","streams/creation.js","kind='writable' n=50000000",11583863.865571866,4.316349068
"new","streams/creation.js","kind='duplex' n=50000000",4083748.8937422363,12.243651924
"new","streams/creation.js","kind='readable' n=50000000",8576954.530713396,5.829575034
"new","streams/creation.js","kind='transform' n=50000000",3592992.156382069,13.915978055
"new","streams/creation.js","kind='writable' n=50000000",8033075.369101232,6.224266262
"old","streams/creation.js","kind='duplex' n=50000000",8941037.127911672,5.592192414
"old","streams/creation.js","kind='readable' n=50000000",12336767.991197051,4.052925372
"old","streams/creation.js","kind='transform' n=50000000",4722867.19378486,10.586789327
"old","streams/creation.js","kind='writable' n=50000000",11075180.753750062,4.514599004
"new","streams/creation.js","kind='duplex' n=50000000",3869217.118095253,12.922510801
"new","streams/creation.js","kind='readable' n=50000000",8549806.182434445,5.848085785
"new","streams/creation.js","kind='transform' n=50000000",4505393.9849561695,11.097808575
"new","streams/creation.js","kind='writable' n=50000000",8138782.66657522,6.143424889
"old","streams/creation.js","kind='duplex' n=50000000",8069297.1159910085,6.196326555
"old","streams/creation.js","kind='readable' n=50000000",12190192.89429419,4.101657819
"old","streams/creation.js","kind='transform' n=50000000",4683540.923383628,10.675683381
"old","streams/creation.js","kind='writable' n=50000000",11527467.742818428,4.337466052
"new","streams/creation.js","kind='duplex' n=50000000",3867607.1293938556,12.927890121
"new","streams/creation.js","kind='readable' n=50000000",8580747.873097017,5.826997919
"new","streams/creation.js","kind='transform' n=50000000",3563182.213315921,14.032400536
"new","streams/creation.js","kind='writable' n=50000000",8176595.173371012,6.115014739
"old","streams/creation.js","kind='duplex' n=50000000",8875647.007374223,5.633392130
"old","streams/creation.js","kind='readable' n=50000000",12338915.537856238,4.052219974
"old","streams/creation.js","kind='transform' n=50000000",3828097.072692021,13.061319776
"old","streams/creation.js","kind='writable' n=50000000",11627991.674494706,4.299968679
"new","streams/creation.js","kind='duplex' n=50000000",4078870.1684826156,12.258296522
"new","streams/creation.js","kind='readable' n=50000000",8499679.379854253,5.882574832
"new","streams/creation.js","kind='transform' n=50000000",4332424.723934127,11.540881420
"new","streams/creation.js","kind='writable' n=50000000",8059562.433376373,6.203810742
"old","streams/creation.js","kind='duplex' n=50000000",7986351.101072621,6.260681426
"old","streams/creation.js","kind='readable' n=50000000",12412995.71177969,4.028036516
"old","streams/creation.js","kind='transform' n=50000000",3842346.150871693,13.012882764
"old","streams/creation.js","kind='writable' n=50000000",10600686.14395481,4.716675819
"new","streams/creation.js","kind='duplex' n=50000000",4086897.458088972,12.234219359
"new","streams/creation.js","kind='readable' n=50000000",8423021.714879995,5.936111967
"new","streams/creation.js","kind='transform' n=50000000",4468940.197298767,11.188334995
"new","streams/creation.js","kind='writable' n=50000000",8077835.3120843945,6.189777096
"old","streams/creation.js","kind='duplex' n=50000000",7941163.49781012,6.296306582
"old","streams/creation.js","kind='readable' n=50000000",11944723.714540193,4.185948641
"old","streams/creation.js","kind='transform' n=50000000",4705783.242724074,10.625223777
"old","streams/creation.js","kind='writable' n=50000000",11551528.925656255,4.328431355
"new","streams/creation.js","kind='duplex' n=50000000",4064401.6418759767,12.301933816
"new","streams/creation.js","kind='readable' n=50000000",8503514.558520162,5.879921726
"new","streams/creation.js","kind='transform' n=50000000",4574157.800236057,10.930974003
"new","streams/creation.js","kind='writable' n=50000000",7998865.960458501,6.250886094
"old","streams/creation.js","kind='duplex' n=50000000",8871340.47216394,5.636126824
"old","streams/creation.js","kind='readable' n=50000000",12108040.50749117,4.129487341
"old","streams/creation.js","kind='transform' n=50000000",3855242.9791603577,12.969351159
"old","streams/creation.js","kind='writable' n=50000000",11481843.02047875,4.354701585
"new","streams/creation.js","kind='duplex' n=50000000",3350411.7882743147,14.923538705
"new","streams/creation.js","kind='readable' n=50000000",8551561.238875343,5.846885569
"new","streams/creation.js","kind='transform' n=50000000",3620224.0933802896,13.811299718
"new","streams/creation.js","kind='writable' n=50000000",8176390.189155691,6.115168044
"old","streams/creation.js","kind='duplex' n=50000000",8816889.733145189,5.670934027
"old","streams/creation.js","kind='readable' n=50000000",12246874.422761945,4.082674344
"old","streams/creation.js","kind='transform' n=50000000",3878081.911966906,12.892971612
"old","streams/creation.js","kind='writable' n=50000000",11144658.695849406,4.486454127
"new","streams/creation.js","kind='duplex' n=50000000",3986085.7955056904,12.543633671
"new","streams/creation.js","kind='readable' n=50000000",8612593.057414368,5.805452512
"new","streams/creation.js","kind='transform' n=50000000",3571039.2643801956,14.001526250
"new","streams/creation.js","kind='writable' n=50000000",8154501.93781309,6.131582331
"old","streams/creation.js","kind='duplex' n=50000000",8834287.451573078,5.659766028
"old","streams/creation.js","kind='readable' n=50000000",12468562.399545329,4.010085397
"old","streams/creation.js","kind='transform' n=50000000",4731660.626629482,10.567114581
"old","streams/creation.js","kind='writable' n=50000000",11691512.084262827,4.276606793
"new","streams/creation.js","kind='duplex' n=50000000",4069784.2658753893,12.285663498
"new","streams/creation.js","kind='readable' n=50000000",8422241.759914063,5.936661690
"new","streams/creation.js","kind='transform' n=50000000",3648370.2623688006,13.704749355
"new","streams/creation.js","kind='writable' n=50000000",8034509.4767281115,6.223155271
"old","streams/creation.js","kind='duplex' n=50000000",8021261.874145272,6.233433191
"old","streams/creation.js","kind='readable' n=50000000",11855083.822388519,4.217599871
"old","streams/creation.js","kind='transform' n=50000000",4703452.449803086,10.630489100
"old","streams/creation.js","kind='writable' n=50000000",11633280.884275423,4.298013647
"new","streams/creation.js","kind='duplex' n=50000000",3858672.923697026,12.957822803
"new","streams/creation.js","kind='readable' n=50000000",8514983.230756365,5.872002169
"new","streams/creation.js","kind='transform' n=50000000",4391172.528198447,11.386480417
"new","streams/creation.js","kind='writable' n=50000000",8261325.005743248,6.052297902
"old","streams/destroy.js","kind='duplex' n=1000000",576233.3841828754,1.735407957
"old","streams/destroy.js","kind='readable' n=1000000",1226461.0873246207,0.815354038
"old","streams/destroy.js","kind='transform' n=1000000",550177.7129855981,1.817594527
"old","streams/destroy.js","kind='writable' n=1000000",1101825.4574801887,0.907584766
"new","streams/destroy.js","kind='duplex' n=1000000",573185.0928877796,1.744637138
"new","streams/destroy.js","kind='readable' n=1000000",1220868.3162924596,0.819089157
"new","streams/destroy.js","kind='transform' n=1000000",604748.0191771935,1.653581274
"new","streams/destroy.js","kind='writable' n=1000000",1039907.7450419579,0.961623764
"old","streams/destroy.js","kind='duplex' n=1000000",584440.686105102,1.711037619
"old","streams/destroy.js","kind='readable' n=1000000",1227688.8137239413,0.814538659
"old","streams/destroy.js","kind='transform' n=1000000",542766.5305281201,1.842412794
"old","streams/destroy.js","kind='writable' n=1000000",1128569.940116657,0.886077118
"new","streams/destroy.js","kind='duplex' n=1000000",603243.365947509,1.657705756
"new","streams/destroy.js","kind='readable' n=1000000",1213267.925315342,0.824220256
"new","streams/destroy.js","kind='transform' n=1000000",594218.4446831354,1.682882800
"new","streams/destroy.js","kind='writable' n=1000000",1105477.2599812204,0.904586676
"old","streams/destroy.js","kind='duplex' n=1000000",567846.665723144,1.761038781
"old","streams/destroy.js","kind='readable' n=1000000",1233856.2297173392,0.810467197
"old","streams/destroy.js","kind='transform' n=1000000",573545.2825723856,1.743541496
"old","streams/destroy.js","kind='writable' n=1000000",1120011.2794991944,0.892848151
"new","streams/destroy.js","kind='duplex' n=1000000",603077.5062027698,1.658161662
"new","streams/destroy.js","kind='readable' n=1000000",1216551.8363996565,0.821995389
"new","streams/destroy.js","kind='transform' n=1000000",598740.7898016941,1.670171829
"new","streams/destroy.js","kind='writable' n=1000000",1103194.9506511167,0.906458101
"old","streams/destroy.js","kind='duplex' n=1000000",578260.8830311535,1.729323268
"old","streams/destroy.js","kind='readable' n=1000000",1232753.2200084254,0.811192365
"old","streams/destroy.js","kind='transform' n=1000000",542011.5831224944,1.844979021
"old","streams/destroy.js","kind='writable' n=1000000",1114641.4207578017,0.897149506
"new","streams/destroy.js","kind='duplex' n=1000000",572871.6249036922,1.745591781
"new","streams/destroy.js","kind='readable' n=1000000",1207334.9821005706,0.828270542
"new","streams/destroy.js","kind='transform' n=1000000",597694.5665409924,1.673095350
"new","streams/destroy.js","kind='writable' n=1000000",1092359.8345414794,0.915449258
"old","streams/destroy.js","kind='duplex' n=1000000",600699.7665713745,1.664725135
"old","streams/destroy.js","kind='readable' n=1000000",1218309.7308463238,0.820809335
"old","streams/destroy.js","kind='transform' n=1000000",551221.3975578346,1.814153087
"old","streams/destroy.js","kind='writable' n=1000000",1110938.6267799172,0.900139734
"new","streams/destroy.js","kind='duplex' n=1000000",571962.0283194736,1.748367812
"new","streams/destroy.js","kind='readable' n=1000000",1214598.591325801,0.823317273
"new","streams/destroy.js","kind='transform' n=1000000",597852.7658762629,1.672652628
"new","streams/destroy.js","kind='writable' n=1000000",1085552.8994802048,0.921189562
"old","streams/destroy.js","kind='duplex' n=1000000",599207.7793655166,1.668870189
"old","streams/destroy.js","kind='readable' n=1000000",1239425.8722550673,0.806825178
"old","streams/destroy.js","kind='transform' n=1000000",541876.8061082461,1.845437909
"old","streams/destroy.js","kind='writable' n=1000000",1127318.9184070309,0.887060426
"new","streams/destroy.js","kind='duplex' n=1000000",595856.1264340156,1.678257478
"new","streams/destroy.js","kind='readable' n=1000000",1227292.264203565,0.814801844
"new","streams/destroy.js","kind='transform' n=1000000",599135.3709703623,1.669071880
"new","streams/destroy.js","kind='writable' n=1000000",1056200.8607764516,0.946789609
"old","streams/destroy.js","kind='duplex' n=1000000",582749.6651575785,1.716002702
"old","streams/destroy.js","kind='readable' n=1000000",1235717.3548390002,0.809246545
"old","streams/destroy.js","kind='transform' n=1000000",547794.3996322819,1.825502416
"old","streams/destroy.js","kind='writable' n=1000000",1133928.1661201224,0.881890079
"new","streams/destroy.js","kind='duplex' n=1000000",585280.9901989811,1.708581035
"new","streams/destroy.js","kind='readable' n=1000000",1209061.5243893643,0.827087770
"new","streams/destroy.js","kind='transform' n=1000000",592503.040892988,1.687755051
"new","streams/destroy.js","kind='writable' n=1000000",1092101.615437911,0.915665709
"old","streams/destroy.js","kind='duplex' n=1000000",571514.4468627773,1.749737046
"old","streams/destroy.js","kind='readable' n=1000000",1245803.768510056,0.802694634
"old","streams/destroy.js","kind='transform' n=1000000",533096.6219427353,1.875832558
"old","streams/destroy.js","kind='writable' n=1000000",1118231.218536503,0.894269435
"new","streams/destroy.js","kind='duplex' n=1000000",588123.1649766963,1.700324115
"new","streams/destroy.js","kind='readable' n=1000000",1195288.7502662058,0.836617930
"new","streams/destroy.js","kind='transform' n=1000000",593046.879153691,1.686207339
"new","streams/destroy.js","kind='writable' n=1000000",1058735.6121310906,0.944522871
"old","streams/destroy.js","kind='duplex' n=1000000",602812.9363868339,1.658889416
"old","streams/destroy.js","kind='readable' n=1000000",1230655.5272864273,0.812575069
"old","streams/destroy.js","kind='transform' n=1000000",549276.4324430679,1.820576928
"old","streams/destroy.js","kind='writable' n=1000000",1113286.920305141,0.898241039
"new","streams/destroy.js","kind='duplex' n=1000000",590161.5881372506,1.694451181
"new","streams/destroy.js","kind='readable' n=1000000",1193169.8466884252,0.838103647
"new","streams/destroy.js","kind='transform' n=1000000",591145.8263257922,1.691629976
"new","streams/destroy.js","kind='writable' n=1000000",1105824.6157824537,0.904302532
"old","streams/destroy.js","kind='duplex' n=1000000",594494.4700608908,1.682101433
"old","streams/destroy.js","kind='readable' n=1000000",1248337.3052139096,0.801065542
"old","streams/destroy.js","kind='transform' n=1000000",542657.3942363587,1.842783330
"old","streams/destroy.js","kind='writable' n=1000000",1083241.466242415,0.923155207
"new","streams/destroy.js","kind='duplex' n=1000000",584230.7166313543,1.711652557
"new","streams/destroy.js","kind='readable' n=1000000",1217720.9869511698,0.821206180
"new","streams/destroy.js","kind='transform' n=1000000",593057.5328291386,1.686177048
"new","streams/destroy.js","kind='writable' n=1000000",938832.2572492766,1.065153005
"old","streams/destroy.js","kind='duplex' n=1000000",576264.3852316628,1.735314598
"old","streams/destroy.js","kind='readable' n=1000000",1225274.1484129634,0.816143882
"old","streams/destroy.js","kind='transform' n=1000000",547701.0847521767,1.825813437
"old","streams/destroy.js","kind='writable' n=1000000",1126285.231671849,0.887874556
"new","streams/destroy.js","kind='duplex' n=1000000",588348.5224829736,1.699672833
"new","streams/destroy.js","kind='readable' n=1000000",1227502.579753178,0.814662239
"new","streams/destroy.js","kind='transform' n=1000000",589683.5263335279,1.695824888
"new","streams/destroy.js","kind='writable' n=1000000",1104139.3373318298,0.905682794
"old","streams/destroy.js","kind='duplex' n=1000000",592714.0127362908,1.687154308
"old","streams/destroy.js","kind='readable' n=1000000",1265237.010504014,0.790365751
"old","streams/destroy.js","kind='transform' n=1000000",554625.9242426445,1.803017054
"old","streams/destroy.js","kind='writable' n=1000000",1116504.409230548,0.895652531
"new","streams/destroy.js","kind='duplex' n=1000000",586741.3016622958,1.704328632
"new","streams/destroy.js","kind='readable' n=1000000",1217971.200135571,0.821037476
"new","streams/destroy.js","kind='transform' n=1000000",601861.2668010852,1.661512470
"new","streams/destroy.js","kind='writable' n=1000000",1087547.7410619825,0.919499864
"old","streams/destroy.js","kind='duplex' n=1000000",583295.6688140146,1.714396409
"old","streams/destroy.js","kind='readable' n=1000000",1242777.153174551,0.804649488
"old","streams/destroy.js","kind='transform' n=1000000",552566.7377272465,1.809736149
"old","streams/destroy.js","kind='writable' n=1000000",1129744.685631855,0.885155746
"new","streams/destroy.js","kind='duplex' n=1000000",595617.2588034361,1.678930530
"new","streams/destroy.js","kind='readable' n=1000000",1224780.3998137864,0.816472896
"new","streams/destroy.js","kind='transform' n=1000000",588478.2948060851,1.699298018
"new","streams/destroy.js","kind='writable' n=1000000",1081304.4411713383,0.924808927
"old","streams/destroy.js","kind='duplex' n=1000000",576668.5273395703,1.734098451
"old","streams/destroy.js","kind='readable' n=1000000",1236049.5003611045,0.809029088
"old","streams/destroy.js","kind='transform' n=1000000",558291.9528454469,1.791177528
"old","streams/destroy.js","kind='writable' n=1000000",1132511.291103597,0.882993404
"new","streams/destroy.js","kind='duplex' n=1000000",589501.5924321469,1.696348259
"new","streams/destroy.js","kind='readable' n=1000000",1200832.3747328653,0.832755696
"new","streams/destroy.js","kind='transform' n=1000000",596180.4546162013,1.677344489
"new","streams/destroy.js","kind='writable' n=1000000",1096272.5168948423,0.912181948
"old","streams/destroy.js","kind='duplex' n=1000000",594710.4879168983,1.681490440
"old","streams/destroy.js","kind='readable' n=1000000",1249625.35450856,0.800239845
"old","streams/destroy.js","kind='transform' n=1000000",544331.7642008577,1.837114910
"old","streams/destroy.js","kind='writable' n=1000000",1124279.588060541,0.889458468
"new","streams/destroy.js","kind='duplex' n=1000000",592607.2292010109,1.687458321
"new","streams/destroy.js","kind='readable' n=1000000",1219547.8103797745,0.819976053
"new","streams/destroy.js","kind='transform' n=1000000",605176.6816983537,1.652409999
"new","streams/destroy.js","kind='writable' n=1000000",1108865.6729083473,0.901822488
"old","streams/destroy.js","kind='duplex' n=1000000",592584.0744818401,1.687524257
"old","streams/destroy.js","kind='readable' n=1000000",1233641.215844461,0.810608455
"old","streams/destroy.js","kind='transform' n=1000000",559823.17187928,1.786278329
"old","streams/destroy.js","kind='writable' n=1000000",1118919.8000168516,0.893719103
"new","streams/destroy.js","kind='duplex' n=1000000",588527.105589566,1.699157083
"new","streams/destroy.js","kind='readable' n=1000000",1225914.4270710808,0.815717621
"new","streams/destroy.js","kind='transform' n=1000000",602867.4281147948,1.658739473
"new","streams/destroy.js","kind='writable' n=1000000",1089944.0595911916,0.917478279
"old","streams/destroy.js","kind='duplex' n=1000000",582055.9542577079,1.718047883
